EJERCICIO;CODIGO_EOD;NOMBRE_EOD;ITEM;NOMBRE_ITEM; INICIAL ; CODIFICADO ; COMPROMETIDO ; DEVENGADO ; PAGADO 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510509;Horas Extraordinarias y Suplementarias; 74.734,07 ; 90.361,19 ; 52.674,36 ; 52.674,36 ; 52.674,36 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510510;Servicios Personales por Contrato; 1.214.750,00 ; 677.069,00 ; 283.348,47 ; 283.348,47 ; 283.348,47 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 163.742,00 ; 73.948,00 ; 60.743,00 ; 60.743,00 ; 60.743,00 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510601;Aporte Patronal; 359.059,73 ; 269.903,54 ; 145.193,07 ; 145.193,07 ; 145.193,07 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510602;Fondo de Reserva; 257.920,42 ; 222.217,04 ; 118.420,61 ; 118.420,61 ; 118.420,61 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;510704;Compensacion por Desahucio; 8.206,76 ; 8.206,76 ; -   ; -   ; -   
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710203;Decimotercer Sueldo; 100.595,11 ; 98.639,86 ; 77.980,57 ; 77.980,57 ; 77.980,57 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710204;Decimocuarto Sueldo; 26.047,70 ; 33.316,60 ; 26.163,39 ; 26.163,39 ; 26.163,39 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 14.200,00 ; 14.200,00 ; 14.200,00 ; 14.200,00 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710302;Bonificacion Geografica; 50.391,60 ; 48.580,45 ; 48.580,45 ; 48.580,45 ; 48.580,45 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710510;Servicios Personales por Contrato; 559.986,20 ; 916.794,57 ; 726.899,57 ; 726.899,57 ; 726.899,57 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710515;Contratos Ocasionales para el Cumplimiento del Servicio Rural; 101.524,00 ; 268.974,00 ; 209.202,00 ; 209.202,00 ; 209.202,00 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710601;Aporte Patronal; 64.061,89 ; 114.428,44 ; 90.335,76 ; 90.335,76 ; 90.335,76 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710602;Fondo de Reserva; 54.628,43 ; 82.854,90 ; 58.916,94 ; 58.916,94 ; 58.916,94 
2021;320-1361;DIRECCION DISTRITAL 14D04 - GUALAQUIZA-SAN JUAN BOSCO - SALUD;710706;Beneficio por Jubilacion; 103.397,50 ; 137.726,80 ; 137.726,80 ; 137.726,80 ; 137.726,80 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510105;Remuneraciones Unificadas; 1.789.973,19 ; 1.976.231,00 ; 1.076.773,00 ; 1.076.773,00 ; 1.076.773,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510106;Salarios Unificados; 530.758,02 ; 597.565,82 ; 301.916,24 ; 301.916,24 ; 301.916,24 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510203;Decimo Tercer Sueldo; 368.100,56 ; 257.705,36 ; 38.867,08 ; 38.867,08 ; 38.867,08 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510204;Decimo Cuarto Sueldo; 132.653,77 ; 84.162,67 ; 65.740,57 ; 65.740,57 ; 65.740,57 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 12.400,00 ; 12.400,00 ; 12.400,00 ; 12.400,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510302;Bonificacion Geografica; 267.414,79 ; 202.099,42 ; 64.915,70 ; 64.915,70 ; 64.915,70 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510304;Compensacion por Transporte; 5.537,50 ; 6.527,50 ; 2.984,00 ; 2.984,00 ; 2.984,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510306;Alimentacion; 42.496,00 ; 50.296,00 ; 22.664,00 ; 22.664,00 ; 22.664,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510401;Por Cargas Familiares; 2.912,00 ; 3.872,00 ; 1.620,00 ; 1.620,00 ; 1.620,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510408;Subsidio de Antiguedad; 15.861,41 ; 16.028,69 ; 9.795,60 ; 9.795,60 ; 9.795,60 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510509;Horas Extraordinarias y Suplementarias; 40.193,91 ; 60.267,30 ; 26.492,70 ; 26.492,70 ; 26.492,70 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510510;Servicios Personales por Contrato; 1.181.586,30 ; 455.202,63 ; 232.285,00 ; 232.285,00 ; 232.285,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510513;Encargos; 5.565,00 ; 5.565,00 ; 1.211,93 ; 1.211,93 ; 1.211,93 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 95.076,00 ; 53.788,37 ; 45.865,37 ; 45.865,37 ; 45.865,37 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510601;Aporte Patronal; 442.018,83 ; 312.428,17 ; 169.831,48 ; 169.831,48 ; 169.831,48 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510602;Fondo de Reserva; 302.886,73 ; 256.796,22 ; 140.063,48 ; 140.063,48 ; 140.063,48 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;510704;Compensacion por Desahucio; -   ; 8.041,80 ; 8.041,80 ; 8.041,80 ; 8.041,80 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710203;Decimotercer Sueldo; 44.666,18 ; 89.947,18 ; 70.846,74 ; 70.846,74 ; 70.846,74 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710204;Decimocuarto Sueldo; 17.966,42 ; 30.214,56 ; 23.683,31 ; 23.683,31 ; 23.683,31 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 7.800,00 ; 7.800,00 ; 7.800,00 ; 7.800,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710302;Bonificacion Geografica; 23.339,60 ; 51.366,60 ; 51.366,60 ; 51.366,60 ; 51.366,60 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710509;Horas Extraordinarias y Suplementarias; 3.527,32 ; 1.386,12 ; 1.386,12 ; 1.386,12 ; 1.386,12 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710510;Servicios Personales por Contrato; 383.084,98 ; 728.993,00 ; 571.940,00 ; 571.940,00 ; 571.940,00 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710515;Contratos Ocasionales para el Cumplimiento del Servicio Rural; 67.684,00 ; 347.518,47 ; 273.500,47 ; 273.500,47 ; 273.500,47 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710601;Aporte Patronal; 41.945,86 ; 103.884,80 ; 81.586,64 ; 81.586,64 ; 81.586,64 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710602;Fondo de Reserva; 35.381,58 ; 68.149,30 ; 49.289,74 ; 49.289,74 ; 49.289,74 
2021;320-1364;DIRECCION DISTRITAL 14D06 - LIMON INDANZA-SANTIAGO TIWINZA - SALUD;710706;Beneficio por Jubilacion; 181.963,20 ; 180.930,28 ; 180.930,28 ; 180.930,28 ; 180.930,28 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510105;Remuneraciones Unificadas; 2.883.990,88 ; 2.948.664,00 ; 1.698.939,07 ; 1.698.939,07 ; 1.698.939,07 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510106;Salarios Unificados; 784.621,41 ; 815.649,62 ; 459.863,42 ; 459.863,42 ; 459.863,42 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510203;Decimo Tercer Sueldo; 375.938,07 ; 347.781,75 ; 71.132,96 ; 71.132,96 ; 71.132,96 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510204;Decimo Cuarto Sueldo; 125.218,99 ; 110.724,62 ; 89.137,04 ; 89.137,04 ; 89.137,04 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 30.400,00 ; 30.400,00 ; 30.400,00 ; 30.400,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510302;Bonificacion Geografica; 556.505,07 ; 488.620,51 ; 223.053,72 ; 223.053,72 ; 223.053,72 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510304;Compensacion por Transporte; 8.667,00 ; 10.299,50 ; 5.020,50 ; 5.020,50 ; 5.020,50 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510306;Alimentacion; 66.772,00 ; 79.032,00 ; 37.992,00 ; 37.992,00 ; 37.992,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510401;Por Cargas Familiares; 4.202,42 ; 4.315,88 ; 2.203,64 ; 2.203,64 ; 2.203,64 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510408;Subsidio de Antiguedad; 12.297,47 ; 15.191,45 ; 8.072,89 ; 8.072,89 ; 8.072,89 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510509;Horas Extraordinarias y Suplementarias; 69.036,69 ; 95.857,21 ; 36.128,21 ; 36.128,21 ; 36.128,21 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510510;Servicios Personales por Contrato; 531.688,49 ; 239.398,00 ; 110.638,00 ; 110.638,00 ; 110.638,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 114.355,30 ; 29.051,00 ; 21.128,00 ; 21.128,00 ; 21.128,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510601;Aporte Patronal; 475.724,06 ; 411.121,85 ; 236.925,85 ; 236.925,85 ; 236.925,85 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;510602;Fondo de Reserva; 361.911,39 ; 338.984,71 ; 193.287,70 ; 193.287,70 ; 193.287,70 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710203;Decimotercer Sueldo; 60.885,75 ; 28.421,50 ; 21.796,10 ; 21.796,10 ; 21.796,10 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710204;Decimocuarto Sueldo; 9.200,03 ; 16.094,85 ; 11.195,49 ; 11.195,49 ; 11.195,49 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 8.400,00 ; 7.600,00 ; 7.600,00 ; 7.600,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710302;Bonificacion Geografica; 32.850,40 ; 46.788,79 ; 46.788,79 ; 46.788,79 ; 46.788,79 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710510;Servicios Personales por Contrato; 179.201,00 ; 351.889,20 ; 268.025,20 ; 268.025,20 ; 268.025,20 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710515;Contratos Ocasionales para el Cumplimiento del Servicio Rural; 69.632,00 ; 197.982,00 ; 153.986,00 ; 153.986,00 ; 153.986,00 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710601;Aporte Patronal; 24.013,33 ; 53.059,66 ; 40.721,28 ; 40.721,28 ; 40.721,28 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710602;Fondo de Reserva; 23.295,52 ; 28.957,37 ; 21.427,15 ; 21.427,15 ; 21.427,15 
2021;320-1365;DIRECCION DISTRITAL 14D03 - LOGRONO-SUCUA - SALUD;710706;Beneficio por Jubilacion; 146.320,00 ; 184.028,16 ; 184.028,16 ; 184.028,16 ; 184.028,16 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510105;Remuneraciones Unificadas; 444.740,73 ; 373.103,93 ; 263.087,33 ; 263.087,33 ; 263.087,33 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510106;Salarios Unificados; 385.206,65 ; 367.701,12 ; 198.081,17 ; 198.081,17 ; 198.081,17 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510203;Decimo Tercer Sueldo; 226.049,00 ; 101.765,47 ; 16.053,47 ; 16.053,47 ; 16.053,47 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510204;Decimo Cuarto Sueldo; 93.975,32 ; 37.899,88 ; 34.432,70 ; 34.432,70 ; 34.432,70 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 12.600,00 ; 12.600,00 ; 12.600,00 ; 12.600,00 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510302;Bonificacion Geografica; 344.699,04 ; 72.699,04 ; 55.663,15 ; 55.663,15 ; 55.663,15 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510304;Compensacion por Transporte; 2.991,50 ; 3.321,50 ; 1.793,00 ; 1.793,00 ; 1.793,00 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510306;Alimentacion; 24.012,00 ; 26.632,00 ; 14.340,00 ; 14.340,00 ; 14.340,00 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510401;Por Cargas Familiares; 8.224,58 ; 8.504,58 ; 4.312,85 ; 4.312,85 ; 4.312,85 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510408;Subsidio de Antiguedad; 10.877,28 ; 10.931,42 ; 5.701,19 ; 5.701,19 ; 5.701,19 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510509;Horas Extraordinarias y Suplementarias; 11.546,93 ; 18.043,40 ; 9.520,58 ; 9.520,58 ; 9.520,58 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510510;Servicios Personales por Contrato; 887.898,82 ; 373.351,00 ; 182.400,73 ; 182.400,73 ; 182.400,73 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 63.384,00 ; 42.256,00 ; 29.051,00 ; 29.051,00 ; 29.051,00 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510601;Aporte Patronal; 294.885,14 ; 125.872,44 ; 71.016,41 ; 71.016,41 ; 71.016,41 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510602;Fondo de Reserva; 147.959,24 ; 93.286,03 ; 57.276,14 ; 57.276,14 ; 57.276,14 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;510704;Compensacion por Desahucio; -   ; 26.922,78 ; 26.922,78 ; 26.922,78 ; 26.922,78 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710203;Decimotercer Sueldo; 72.275,38 ; 67.349,05 ; 60.243,84 ; 60.243,84 ; 60.243,84 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710204;Decimocuarto Sueldo; 14.499,61 ; 31.799,39 ; 26.965,54 ; 26.965,54 ; 26.965,54 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 3.600,00 ; 3.600,00 ; 3.600,00 ; 3.600,00 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710510;Servicios Personales por Contrato; 314.604,00 ; 375.123,14 ; 315.973,14 ; 315.973,14 ; 315.973,14 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710515;Contratos Ocasionales para el Cumplimiento del Servicio Rural; 154.678,00 ; 649.871,07 ; 505.835,07 ; 505.835,07 ; 505.835,07 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710601;Aporte Patronal; 45.673,32 ; 98.913,10 ; 79.305,84 ; 79.305,84 ; 79.305,84 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710602;Fondo de Reserva; 42.471,46 ; 28.190,90 ; 21.290,50 ; 21.290,50 ; 21.290,50 
2021;320-1366;DIRECCION DISTRITAL 14D05 - TAISHA - SALUD;710706;Beneficio por Jubilacion; -   ; 66.092,00 ; 66.092,00 ; 66.092,00 ; 66.092,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510105;Remuneraciones Unificadas; 1.520.402,44 ; 1.920.523,00 ; 1.092.830,66 ; 1.092.830,66 ; 1.092.830,66 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510106;Salarios Unificados; 446.137,38 ; 654.066,04 ; 376.414,33 ; 376.414,33 ; 376.414,33 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510203;Decimo Tercer Sueldo; 335.194,03 ; 261.181,69 ; 32.800,38 ; 32.800,38 ; 31.484,63 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510204;Decimo Cuarto Sueldo; 128.116,74 ; 87.766,67 ; 75.143,82 ; 75.143,82 ; 74.577,15 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 9.000,00 ; 9.000,00 ; 9.000,00 ; 9.000,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510302;Bonificacion Geografica; 84.020,02 ; 81.003,23 ; 56.900,08 ; 56.900,08 ; 56.900,08 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510304;Compensacion por Transporte; 4.831,00 ; 8.815,00 ; 3.591,50 ; 3.591,50 ; 3.591,50 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510306;Alimentacion; 38.648,00 ; 70.520,00 ; 28.732,00 ; 28.732,00 ; 28.732,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510401;Por Cargas Familiares; 2.860,00 ; 4.504,00 ; 2.196,00 ; 2.196,00 ; 2.196,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510408;Subsidio de Antiguedad; 9.573,21 ; 11.609,93 ; 8.402,27 ; 8.402,27 ; 8.402,27 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510509;Horas Extraordinarias y Suplementarias; 8.217,52 ; 16.487,00 ; 12.428,58 ; 12.428,58 ; 12.428,58 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510510;Servicios Personales por Contrato; 386.594,47 ; 278.248,00 ; 121.927,00 ; 121.927,00 ; 121.927,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510512;Subrogacion; 982,86 ; 982,86 ; -   ; -   ; -   
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510513;Encargos; 26.036,27 ; 26.036,27 ; 15.127,00 ; 15.127,00 ; 15.127,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 211.280,00 ; 147.896,00 ; 108.281,00 ; 108.281,00 ; 108.281,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510601;Aporte Patronal; 312.085,34 ; 308.238,05 ; 176.376,58 ; 176.376,58 ; 176.376,58 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510602;Fondo de Reserva; 195.565,82 ; 271.878,48 ; 160.690,26 ; 160.690,26 ; 160.433,03 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;510704;Compensacion por Desahucio; -   ; 4.979,55 ; 4.979,55 ; 4.979,55 ; 4.979,55 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710203;Decimotercer Sueldo; 53.971,65 ; 44.624,95 ; 34.017,19 ; 34.017,19 ; 34.017,19 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710204;Decimocuarto Sueldo; 16.634,58 ; 29.327,83 ; 21.428,75 ; 21.428,75 ; 21.428,75 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 6.200,00 ; 6.200,00 ; 6.200,00 ; 6.200,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710302;Bonificacion Geografica; 31.482,47 ; 24.355,70 ; 24.355,70 ; 24.355,70 ; 24.355,70 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710510;Servicios Personales por Contrato; 259.186,54 ; 515.882,53 ; 408.586,53 ; 408.586,53 ; 408.586,53 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710515;Contratos Ocasionales para el Cumplimiento del Servicio Rural; 160.548,00 ; 400.554,00 ; 311.542,00 ; 311.542,00 ; 311.542,00 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710601;Aporte Patronal; 40.484,94 ; 88.436,99 ; 69.493,44 ; 69.493,44 ; 69.493,44 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710602;Fondo de Reserva; 36.156,22 ; 51.945,57 ; 38.903,73 ; 38.903,73 ; 38.903,73 
2021;320-1367;DIRECCION DISTRITAL 14D01 - MORONA - SALUD;710702;Supresion de Puesto; 99.277,20 ; 211.921,54 ; 211.921,54 ; 211.921,54 ; 211.921,54 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510105;Remuneraciones Unificadas; 4.098.640,02 ; 4.767.014,38 ; 2.355.492,01 ; 2.355.492,01 ; 2.355.492,01 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510106;Salarios Unificados; 609.532,60 ; 817.649,50 ; 351.931,40 ; 351.931,40 ; 351.931,40 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510203;Decimo Tercer Sueldo; 562.354,23 ; 608.222,00 ; 34.962,64 ; 34.962,64 ; 34.962,64 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510204;Decimo Cuarto Sueldo; 221.189,18 ; 191.499,57 ; 131.467,28 ; 131.467,28 ; 131.467,28 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510236;Remuneracion Variable por Emergencia Sanitaria COVID-19; -   ; 14.200,00 ; 14.200,00 ; 14.200,00 ; 14.200,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510304;Compensacion por Transporte; 4.541,50 ; 8.444,00 ; 3.469,50 ; 3.469,50 ; 3.469,50 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510306;Alimentacion; 38.808,00 ; 67.344,00 ; 27.748,00 ; 27.748,00 ; 27.748,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510401;Por Cargas Familiares; 2.968,22 ; 5.136,00 ; 1.896,00 ; 1.896,00 ; 1.896,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510408;Subsidio de Antiguedad; 16.046,39 ; 17.186,82 ; 10.948,65 ; 10.948,65 ; 10.948,65 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510509;Horas Extraordinarias y Suplementarias; 117.165,20 ; 192.205,66 ; 76.760,00 ; 76.760,00 ; 76.760,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510510;Servicios Personales por Contrato; 3.063.294,29 ; 600.294,00 ; 424.199,00 ; 424.199,00 ; 424.199,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510513;Encargos; -   ; 9.426,00 ; 9.426,00 ; 9.426,00 ; 9.426,00 
2021;320-1380;HOSPITAL PROVINCIAL  JOSE MARIA VELASCO IBARRA DE TENA;510516;Contratos Ocasionales para el Cumplimiento de la Devengacion de Becas; 305.035,50 ; 258.818,00 ; 126.768,00 ; 126.768,00 ; 126.768,00 
