A§o Registro;Mes Registro;Tipo Registro;Tipo Impedimento-Gobierno Abierto;Estado;No Registros;FECHA CORTE
2020;3;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2020;3;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2020;3;Impedimento;OTROS;Activo;1;31/5/2022
2020;3;Impedimento;OTROS;Activo;1;31/5/2022
2020;3;Impedimento;OTROS;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;14;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1909;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;449;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1681;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;554;31/5/2022
2020;3;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;2;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;13;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;134;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;94;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;218;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2020;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2020;3;Impedimento;RENUNCIA VOLUNTARIA;Activo;5;31/5/2022
2020;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;18;31/5/2022
2020;3;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;5;31/5/2022
2020;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;49;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;14;31/5/2022
2020;3;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;57;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;5;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;75;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;53;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;75;31/5/2022
2020;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;12;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;13;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;3;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2020;3;Impedimento;INDEMNIZACI‡N POR RETIRO VOLUNTARIO;Activo;3;31/5/2022
2020;3;Impedimento;RENUNCIA VOLUNTARIA;Activo;6;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;3;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;3;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;3;Impedimento;OTROS;Activo;1;31/5/2022
2020;3;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;18;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;78;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;39;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;11;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;21;31/5/2022
2020;4;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;558;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1554;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;18;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;6;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;45;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;3;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;72;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;10;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;4;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;15;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;80;31/5/2022
2020;4;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;10;31/5/2022
2020;4;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;11;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;4;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;29;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;4;Impedimento;RENUNCIA VOLUNTARIA;Activo;4;31/5/2022
2020;4;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2020;4;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2020;4;Impedimento;TERMINACION DE RELACIONES LABORALES;Activo;1;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;4;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;4;Impedimento;OTROS;Activo;1;31/5/2022
2020;4;Impedimento;OTROS;Activo;1;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;5;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;363;31/5/2022
2020;5;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;61;31/5/2022
2020;5;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;320;31/5/2022
2020;5;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;30;31/5/2022
2020;5;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;10;31/5/2022
2020;5;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;5;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;5;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;3;31/5/2022
2020;5;Impedimento;RENUNCIA VOLUNTARIA;Activo;20;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;5;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;28;31/5/2022
2020;6;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;6;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1378;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2860;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1539;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;86;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;7;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;7;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;15;31/5/2022
2020;6;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;33;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;26;31/5/2022
2020;6;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;2;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;63;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;9;31/5/2022
2020;6;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;4;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;6;Impedimento;RENUNCIA VOLUNTARIA;Activo;6;31/5/2022
2020;6;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;2;31/5/2022
2020;6;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;2;31/5/2022
2020;6;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;9;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2020;7;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;7;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;88;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1855;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;77;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2154;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;137;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;289;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;51;31/5/2022
2020;7;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;2;31/5/2022
2020;7;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;13;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;5;31/5/2022
2020;7;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;1;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;7;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8434;31/5/2022
2020;7;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;7;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;7;31/5/2022
2020;7;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;13;31/5/2022
2020;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;31;31/5/2022
2020;8;Impedimento;DESTITUCI‡N;Activo;2;31/5/2022
2020;8;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;8;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2020;8;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2020;8;Impedimento;OTROS;Activo;1;31/5/2022
2020;8;Impedimento;OTROS;Activo;1;31/5/2022
2020;8;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;5;31/5/2022
2020;8;Impedimento;RENUNCIA VOLUNTARIA;Activo;5;31/5/2022
2020;8;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;3;31/5/2022
2020;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;125;31/5/2022
2020;8;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2020;8;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;13;31/5/2022
2020;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;15;31/5/2022
2020;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;8;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;8;Impedimento;RENUNCIA VOLUNTARIA;Activo;12;31/5/2022
2020;8;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;2;31/5/2022
2020;8;Impedimento;RENUNCIA VOLUNTARIA;Activo;9;31/5/2022
2020;8;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;8;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;68;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;11;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;9;Impedimento;INTERDICCION JUDICIAL;Activo;5;31/5/2022
2020;9;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2020;9;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;181;31/5/2022
2020;9;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2020;9;Impedimento;OTROS;Activo;1;31/5/2022
2020;9;Impedimento;OTROS;Activo;1;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;9;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;8;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;9;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;8;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;3;31/5/2022
2020;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;27;31/5/2022
2020;9;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;8;31/5/2022
2020;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;2;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;33;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;DESTITUCI‡N;Activo;4;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;11;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;7;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;12;31/5/2022
2020;9;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;14;31/5/2022
2020;9;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;9;Impedimento;RENUNCIA VOLUNTARIA;Activo;19;31/5/2022
2020;9;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;9;Impedimento;COMPENSACI‡N POR RENUNCIA VOLUNTARIA;Activo;2;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;13;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;4;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;INTERDICCION JUDICIAL;Activo;2;31/5/2022
2020;10;Impedimento;INTERDICCION JUDICIAL;Activo;1;31/5/2022
2020;10;Impedimento;INTERDICCION JUDICIAL;Activo;3;31/5/2022
2020;10;Impedimento;MORA PENSIONES ALIMENTICIAS;Activo;1;31/5/2022
2020;10;Impedimento;OTROS;Activo;1;31/5/2022
2020;10;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;2;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2020;10;Impedimento;COMPRA DE RENUNCIA CON INDEMNIZACION;Activo;2;31/5/2022
2020;10;Impedimento;RENUNCIA VOLUNTARIA CON INDEMNIZACI‡N;Activo;1;31/5/2022
2020;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;1;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;COMPENSACION POR RETIRO VOLUNTARIO;Activo;107;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;8;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;1;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;3;31/5/2022
2020;10;Impedimento;DEUDORES A ENTIDADES DEL SECTOR PUBLICO;Activo;1;31/5/2022
2020;10;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;40;31/5/2022
2020;10;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;100;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;73;31/5/2022
2020;10;Impedimento;JUBILADOS - RETIRADOS - PENSIONISTAS;Activo;4;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;1;31/5/2022
2020;10;Impedimento;DESTITUCI‡N;Activo;3;31/5/2022
2020;10;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;6;31/5/2022
2020;10;Impedimento;INDEMNIZACION POR SUPRESION DE PUESTO;Activo;9;31/5/2022
